TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G24080	-0.390289	0.012465	0.712457	5.372758	5.763048	5	5
AT4G37940	-0.264836	0.012483	0.712457	2.341050	2.605886	5	5
AT3G12350	-0.337285	0.012490	0.712457	5.102499	5.439783	5	5
AT1G04920	0.241017	0.012495	0.712457	2.369055	2.128038	5	5
AT5G26250	0.254469	0.012503	0.712457	2.659519	2.405049	5	5
AT3G03100	-0.154831	0.012569	0.712457	9.086869	9.241700	5	5
AT5G09315	-0.343374	0.012636	0.712457	2.929166	3.272539	5	5
AT3G21850	-0.155235	0.012642	0.712457	1.594992	1.750226	5	5
AT4G20320	-0.647637	0.012651	0.712457	4.503397	5.151034	5	5
AT4G15130	-0.271527	0.012664	0.712457	4.606770	4.878298	5	5
AT4G14368	0.220820	0.012665	0.712457	1.913731	1.692911	5	5
AT4G31875	0.349418	0.012709	0.712457	3.114858	2.765440	5	5
AT2G43980	-0.438355	0.012711	0.712457	4.997191	5.435546	5	5
AT5G25080	-0.182231	0.012722	0.712457	5.347595	5.529826	5	5
AT5G07850	-0.120547	0.012827	0.712457	1.920293	2.040840	5	5
AT4G15755	0.226590	0.012963	0.712457	1.951673	1.725082	5	5
AT1G63690	0.217913	0.012983	0.712457	7.355779	7.137866	5	5
AT3G04120	-0.571979	0.012988	0.712457	7.852990	8.424969	5	5
AT2G16580	-0.514448	0.013035	0.712457	3.770421	4.284869	5	5
AT4G31730	-0.402903	0.013056	0.712457	8.895566	9.298470	5	5
AT2G39725	0.536507	0.013060	0.712457	6.125418	5.588911	5	5
AT1G16750	0.457201	0.013072	0.712457	4.076005	3.618803	5	5
AT3G01450	-0.286342	0.013100	0.712457	2.000712	2.287054	5	5
AT2G38360	-0.322557	0.013110	0.712457	5.895347	6.217903	5	5
AT5G24090	-1.126748	0.013111	0.712457	4.090543	5.217290	5	5
AT3G07170	-0.356650	0.013117	0.712457	5.773402	6.130052	5	5
AT3G23290	-0.353864	0.013131	0.712457	8.532806	8.886670	5	5
AT2G14900	0.656202	0.013131	0.712457	9.081634	8.425432	5	5
AT2G23760	0.595273	0.013297	0.712457	3.775210	3.179937	5	5
AT3G15140	-0.249490	0.013308	0.712457	3.863633	4.113123	5	5
AT3G29070	0.202121	0.013327	0.712457	2.141726	1.939604	5	5
AT1G61370	0.335112	0.013403	0.712457	4.700632	4.365520	5	5
AT3G19620	0.242653	0.013416	0.712457	2.261053	2.018400	5	5
AT3G04840	-0.304589	0.013423	0.712457	10.222145	10.526735	5	5
AT4G01040	0.271598	0.013504	0.712457	6.306023	6.034425	5	5
AT1G06620	0.833348	0.013508	0.712457	4.896902	4.063553	5	5
AT3G14050	0.575018	0.013561	0.712457	6.091344	5.516327	5	5
AT2G33480	0.416422	0.013630	0.712457	5.039922	4.623500	5	5
AT3G52930	-0.369838	0.013630	0.712457	10.775327	11.145165	5	5
AT2G34640	-0.295518	0.013663	0.712457	4.832286	5.127804	5	5
AT4G39150	-0.323093	0.013694	0.712457	6.745843	7.068936	5	5
AT1G70420	1.057575	0.013855	0.712457	4.309650	3.252075	5	5
AT3G17780	-0.235743	0.013865	0.712457	7.008905	7.244648	5	5
AT3G29590	-1.183564	0.013889	0.712457	3.002090	4.185654	5	5
AT3G19430	0.210894	0.013918	0.712457	2.255851	2.044957	5	5
AT3G59900	0.508015	0.013988	0.712457	4.948043	4.440028	5	5
AT4G18060	-0.145835	0.014051	0.712457	6.356658	6.502494	5	5
AT1G17410	0.300012	0.014071	0.712457	5.123279	4.823266	5	5
ATCG00820	0.251460	0.014079	0.712457	9.709188	9.457729	5	5
AT1G22330	-0.357328	0.014092	0.712457	1.813290	2.170618	5	5
AT1G48900	-0.248361	0.014125	0.712457	7.733723	7.982083	5	5
AT3G50820	-0.404389	0.014147	0.712457	7.858001	8.262390	5	5
AT3G47140	0.261741	0.014151	0.712457	2.217302	1.955561	5	5
AT2G46830	-0.487007	0.014203	0.712457	4.567870	5.054877	5	5
AT1G05840	0.629588	0.014209	0.712457	6.292426	5.662838	5	5
AT4G35510	-0.423558	0.014218	0.712457	4.274439	4.697997	5	5
AT1G48110	-0.522215	0.014285	0.712457	4.648528	5.170742	5	5
AT2G32300	0.209113	0.014322	0.712457	2.716565	2.507451	5	5
AT4G00170	-0.203997	0.014397	0.712457	5.668160	5.872157	5	5
AT5G16240	-0.426304	0.014401	0.712457	2.897893	3.324198	5	5
AT5G16940	-0.641083	0.014447	0.712457	4.058641	4.699725	5	5
AT5G54130	-0.448175	0.014462	0.712457	2.851691	3.299866	5	5
AT2G39560	-0.368616	0.014468	0.712457	2.720001	3.088617	5	5
AT1G49910	-0.363467	0.014474	0.712457	4.162328	4.525794	5	5
AT3G12960	0.178682	0.014487	0.712457	1.857352	1.678670	5	5
AT1G22980	-0.332755	0.014558	0.712457	2.539272	2.872027	5	5
AT5G61770	-0.190289	0.014616	0.712457	5.987284	6.177573	5	5
AT2G38600	-0.736150	0.014635	0.712457	4.587492	5.323643	5	5
AT5G36280	0.174104	0.014664	0.712457	1.935654	1.761550	5	5
AT2G33520	0.173667	0.014677	0.712457	2.311985	2.138318	5	5
AT5G49555	-0.288593	0.014742	0.712457	6.677561	6.966154	5	5
AT2G44010	-0.346017	0.014857	0.712457	2.907287	3.253304	5	5
AT4G21700	0.418803	0.014942	0.712457	4.291400	3.872596	5	5
AT1G71900	-0.308687	0.015018	0.712457	4.636038	4.944725	5	5
AT5G67330	-0.270264	0.015048	0.712457	7.513372	7.783636	5	5
AT3G22110	-0.218120	0.015115	0.712457	9.539717	9.757838	5	5
AT4G36660	-0.368732	0.015130	0.712457	6.656760	7.025493	5	5
AT1G06210	-0.271878	0.015150	0.712457	5.495856	5.767734	5	5
AT5G28150	-0.237434	0.015153	0.712457	5.848943	6.086376	5	5
AT5G55970	0.502134	0.015216	0.712457	4.615093	4.112958	5	5
AT2G27830	1.374175	0.015218	0.712457	7.876821	6.502646	5	5
AT4G01430	-0.776693	0.015314	0.712457	5.948330	6.725023	5	5
AT1G48630	-0.307894	0.015366	0.712457	9.317411	9.625304	5	5
AT3G12955	0.450096	0.015368	0.712457	3.269140	2.819045	5	5
AT5G55230	-0.154491	0.015393	0.712457	7.031370	7.185862	5	5
AT5G11550	-0.296893	0.015396	0.712457	4.875531	5.172424	5	5
AT2G23940	-0.289081	0.015405	0.712457	7.098946	7.388026	5	5
AT3G09250	-0.338294	0.015420	0.712457	4.456941	4.795235	5	5
AT1G67910	0.814633	0.015434	0.712457	8.876508	8.061875	5	5
AT1G48610	-0.403640	0.015443	0.712457	4.417307	4.820946	5	5
AT2G33570	0.244302	0.015449	0.712457	6.516227	6.271925	5	5
AT5G03790	-0.417184	0.015518	0.712457	2.444334	2.861518	5	5
AT3G53600	-0.193813	0.015561	0.712457	1.834185	2.027999	5	5
AT5G11790	-0.399041	0.015567	0.712457	7.526911	7.925952	5	5
AT1G28070	0.367544	0.015574	0.712457	4.979317	4.611773	5	5
AT5G49180	-0.214877	0.015588	0.712457	1.907267	2.122144	5	5
AT4G17720	-0.203301	0.015654	0.712457	6.563057	6.766358	5	5
AT4G09650	-0.400854	0.015667	0.712457	7.118546	7.519399	5	5
AT5G16400	-0.252107	0.015681	0.712457	6.083690	6.335797	5	5
AT1G25250	0.292351	0.015688	0.712457	2.439467	2.147116	5	5
AT5G24210	0.329315	0.015698	0.712457	2.934955	2.605640	5	5
AT1G03350	-0.297476	0.015758	0.712457	6.389881	6.687357	5	5
AT1G31040	0.259881	0.015772	0.712457	2.313520	2.053639	5	5
AT2G18520	-0.269254	0.015797	0.712457	3.563500	3.832754	5	5
AT5G49010	-0.229675	0.015799	0.712457	5.572113	5.801788	5	5
AT1G35670	-0.162280	0.015848	0.712457	5.108182	5.270462	5	5
AT3G13620	-0.331030	0.015859	0.712457	4.985068	5.316098	5	5
AT1G75820	0.439707	0.015962	0.712457	6.990700	6.550993	5	5
AT4G23400	0.277489	0.015980	0.712457	7.295772	7.018283	5	5
AT4G15070	-0.142650	0.016092	0.712457	1.977493	2.120143	5	5
AT3G02650	-0.280562	0.016111	0.712457	5.544776	5.825338	5	5
AT3G01690	0.240312	0.016117	0.712457	7.911712	7.671400	5	5
AT4G17570	-0.273924	0.016122	0.712457	4.647009	4.920932	5	5
AT5G40200	-0.269525	0.016143	0.712457	6.840713	7.110238	5	5
AT1G48320	0.413704	0.016196	0.712457	7.482234	7.068530	5	5
AT4G22320	-0.532891	0.016214	0.712457	3.182597	3.715488	5	5
AT5G55610	-0.393137	0.016316	0.712457	6.509207	6.902344	5	5
AT1G80440	1.645514	0.016348	0.712457	6.358082	4.712569	5	5
AT1G13910	-0.391477	0.016397	0.712457	5.122809	5.514286	5	5
AT3G20650	-0.368189	0.016469	0.712457	4.516297	4.884485	5	5
AT3G25530	-0.234308	0.016563	0.712457	7.668395	7.902703	5	5
AT2G31320	-0.341989	0.016635	0.712457	4.677306	5.019295	5	5
AT3G60820	-0.249587	0.016671	0.712457	8.507698	8.757285	5	5
AT2G37000	-0.195450	0.016676	0.712457	1.960573	2.156024	5	5
AT3G13310	0.415508	0.016729	0.712457	10.266938	9.851430	5	5
AT2G46230	-0.154324	0.016743	0.712457	8.574408	8.728732	5	5
AT2G02560	-0.346940	0.016862	0.712457	5.667630	6.014569	5	5
AT2G25710	-0.369397	0.016906	0.712457	5.765894	6.135291	5	5
AT2G29700	-0.270934	0.016909	0.712457	9.013979	9.284913	5	5
AT3G15460	-0.273601	0.016927	0.712457	6.289142	6.562743	5	5
AT4G16940	-0.181150	0.016962	0.712457	2.190774	2.371924	5	5
AT1G05270	-0.381048	0.017083	0.712457	3.824153	4.205202	5	5
AT3G07870	0.581890	0.017120	0.712457	5.901349	5.319460	5	5
AT5G53470	-0.284372	0.017127	0.712457	5.871528	6.155900	5	5
AT5G63080	0.464488	0.017200	0.712457	4.523874	4.059385	5	5
AT2G36880	-0.280929	0.017235	0.712457	10.357670	10.638599	5	5
AT3G22070	-0.253321	0.017268	0.712457	3.614015	3.867336	5	5
AT2G19990	-0.833189	0.017312	0.712457	3.112875	3.946064	5	5
AT2G43620	-1.437600	0.017329	0.712457	8.996930	10.434531	5	5
AT5G47220	0.925809	0.017334	0.712457	6.348940	5.423131	5	5
AT1G27980	0.116896	0.017364	0.712457	6.528121	6.411225	5	5
AT1G70400	0.165348	0.017420	0.712457	2.063744	1.898396	5	5
AT5G13360	-0.421820	0.017430	0.712457	3.890616	4.312436	5	5
AT1G37140	-0.317073	0.017535	0.712457	2.009864	2.326937	5	5
AT4G30120	-0.168440	0.017567	0.712457	2.191427	2.359867	5	5
AT1G48120	-0.269673	0.017576	0.712457	2.578681	2.848355	5	5
AT5G16790	-0.141227	0.017589	0.712457	2.185929	2.327156	5	5
AT4G33350	-0.276260	0.017600	0.712457	5.770575	6.046835	5	5
AT1G54850	0.240260	0.017611	0.712457	4.672518	4.432257	5	5
AT1G71300	-0.225551	0.017650	0.712457	4.388993	4.614544	5	5
AT1G67560	0.325209	0.017689	0.712457	6.229873	5.904664	5	5
AT4G30720	-0.156095	0.017710	0.712457	3.372882	3.528977	5	5
AT2G38540	0.600756	0.017830	0.712457	8.831711	8.230955	5	5
AT3G02740	0.281186	0.017881	0.712457	7.168569	6.887382	5	5
AT4G27170	-0.162273	0.017881	0.712457	1.726474	1.888747	5	5
AT4G10450	-0.254700	0.017938	0.712457	7.189032	7.443732	5	5
AT1G22030	-0.303363	0.017948	0.712457	5.790899	6.094261	5	5
AT4G24400	-0.204392	0.018006	0.712457	6.869074	7.073466	5	5
AT1G62570	-0.484939	0.018017	0.712457	5.443979	5.928918	5	5
AT1G47750	-0.358908	0.018106	0.712457	5.056644	5.415552	5	5
AT3G01970	0.468023	0.018116	0.712457	5.275180	4.807157	5	5
AT3G27950	0.116086	0.018136	0.712457	1.878287	1.762201	5	5
AT4G34770	0.903973	0.018148	0.712457	4.033991	3.130018	5	5
AT1G69420	-0.317814	0.018160	0.712457	6.257714	6.575528	5	5
AT5G62920	-0.499321	0.018162	0.712457	5.608095	6.107416	5	5
AT2G40230	-0.771047	0.018222	0.712457	5.530045	6.301092	5	5
AT1G27595	-0.277488	0.018375	0.712457	4.756154	5.033643	5	5
AT5G17290	0.234639	0.018387	0.712457	5.647727	5.413088	5	5
AT2G28780	-0.826836	0.018516	0.712457	3.104001	3.930837	5	5
AT1G08930	0.708528	0.018531	0.712457	5.993254	5.284726	5	5
AT2G40240	-0.351765	0.018535	0.712457	2.235134	2.586900	5	5
AT3G51010	-0.171550	0.018543	0.712457	8.031351	8.202901	5	5
AT1G14060	-0.326707	0.018602	0.712457	4.679483	5.006189	5	5
AT1G11270	0.400427	0.018619	0.712457	4.563921	4.163493	5	5
AT3G16330	-0.489162	0.018632	0.712457	4.273307	4.762468	5	5
AT2G16980	0.585758	0.018638	0.712457	3.336826	2.751068	5	5
AT3G56140	0.218931	0.018745	0.712457	6.055804	5.836874	5	5
AT1G80870	-0.280269	0.018747	0.712457	6.247800	6.528069	5	5
AT4G36870	0.266677	0.018769	0.712457	2.582892	2.316215	5	5
AT5G14580	-0.405477	0.018773	0.712457	3.263797	3.669273	5	5
AT2G38710	-0.215797	0.018777	0.712457	8.200575	8.416371	5	5
AT5G18590	0.248220	0.018798	0.712457	4.239567	3.991347	5	5
AT2G26150	0.230507	0.018859	0.712457	2.236103	2.005596	5	5
AT1G01060	-0.242489	0.018872	0.712457	6.393599	6.636088	5	5
AT5G65630	-0.351806	0.018906	0.712457	6.324689	6.676495	5	5
AT2G22240	-0.380883	0.018911	0.712457	8.543957	8.924840	5	5
AT5G42270	-0.374275	0.018918	0.712457	5.693985	6.068261	5	5
AT5G04470	0.446515	0.018964	0.712457	5.734399	5.287883	5	5
AT3G21560	-0.410012	0.018989	0.712457	2.991098	3.401111	5	5
AT4G08480	0.318867	0.019073	0.712457	2.923744	2.604877	5	5
AT2G24490	-0.441159	0.019082	0.712457	5.948680	6.389839	5	5
AT1G10700	-0.197329	0.019091	0.712457	5.823214	6.020543	5	5
AT2G47470	-0.343206	0.019131	0.712457	9.412975	9.756181	5	5
AT2G18570	-0.393943	0.019143	0.712457	8.124912	8.518855	5	5
AT5G16230	-0.283346	0.019154	0.712457	3.919515	4.202861	5	5
AT1G32170	0.529863	0.019156	0.712457	5.645917	5.116054	5	5
AT4G22410	-0.154896	0.019180	0.712457	2.063724	2.218620	5	5
AT3G56090	-0.294507	0.019226	0.712457	7.318664	7.613171	5	5
AT1G74540	0.197569	0.019358	0.712457	2.195382	1.997813	5	5
AT5G65560	-0.228144	0.019378	0.712457	3.465791	3.693935	5	5
AT2G28880	-0.374611	0.019382	0.712457	3.762839	4.137450	5	5
AT3G06050	-0.282603	0.019444	0.712457	7.729878	8.012481	5	5
AT4G19710	-0.335203	0.019479	0.712457	5.834830	6.170033	5	5
AT1G04660	-0.855508	0.019481	0.712457	4.859368	5.714876	5	5
AT4G00660	-0.330490	0.019526	0.712457	5.768584	6.099074	5	5
AT3G55005	-0.193873	0.019533	0.712457	6.447091	6.640964	5	5
AT5G62530	-0.337250	0.019579	0.712457	6.847305	7.184555	5	5
AT3G13780	0.310940	0.019609	0.712457	3.631996	3.321056	5	5
AT1G71480	-0.193199	0.019688	0.712457	3.877441	4.070639	5	5
AT1G55420	0.323580	0.019713	0.712457	2.629325	2.305745	5	5
AT5G16270	-0.241647	0.019761	0.712457	5.873117	6.114764	5	5
AT4G28290	1.199021	0.019817	0.712457	5.780508	4.581487	5	5
AT4G33130	-0.347402	0.019855	0.712457	3.974922	4.322324	5	5
AT4G31800	1.187985	0.019925	0.712457	6.982321	5.794336	5	5
AT4G14605	-0.390420	0.019930	0.712457	3.469502	3.859922	5	5
AT5G09900	-0.269567	0.019954	0.712457	8.091260	8.360827	5	5
AT1G78820	0.667091	0.020076	0.712457	9.532246	8.865155	5	5
AT2G03090	-0.767679	0.020135	0.712457	6.859239	7.626918	5	5
AT5G05860	-0.306446	0.020148	0.712457	4.843254	5.149699	5	5
AT4G38960	-0.436384	0.020152	0.712457	4.382077	4.818461	5	5
AT2G30060	-0.275985	0.020153	0.712457	8.235934	8.511919	5	5
AT2G29080	-0.301995	0.020233	0.712457	7.158071	7.460066	5	5
AT3G50870	0.270177	0.020257	0.712457	2.586044	2.315866	5	5
AT4G25700	-0.359751	0.020277	0.712457	5.255402	5.615154	5	5
AT2G35000	-0.207853	0.020305	0.712457	2.649786	2.857639	5	5
AT1G53620	-0.175892	0.020368	0.712457	3.006761	3.182653	5	5
AT5G59860	-0.210729	0.020384	0.712457	1.887225	2.097954	5	5
AT1G24140	0.764701	0.020442	0.712457	3.194748	2.430047	5	5
AT5G58680	1.009209	0.020446	0.712457	3.780943	2.771734	5	5
AT2G02550	0.145939	0.020460	0.712457	1.891795	1.745856	5	5
AT1G11890	-0.297757	0.020464	0.712457	7.792867	8.090624	5	5
AT3G13950	-0.238733	0.020472	0.712457	2.100131	2.338863	5	5
AT4G32560	-0.353933	0.020561	0.712457	3.842444	4.196377	5	5
AT3G17130	-0.452731	0.020564	0.712457	4.487174	4.939905	5	5
AT5G52840	-0.250382	0.020691	0.712457	9.576531	9.826913	5	5
AT1G28640	0.237118	0.020696	0.712457	2.290911	2.053794	5	5
AT2G27730	-0.109126	0.020714	0.712457	9.508577	9.617703	5	5
AT2G46340	-0.355595	0.020721	0.712457	6.201982	6.557577	5	5
AT5G10620	-0.167656	0.020736	0.712457	2.751535	2.919191	5	5
AT5G07990	-1.539918	0.020783	0.712457	3.624600	5.164517	5	5
AT1G06000	-0.521043	0.020801	0.712457	6.294076	6.815119	5	5
AT5G56870	0.698215	0.020840	0.712457	6.054696	5.356480	5	5
AT5G13930	-1.430284	0.020854	0.712457	7.395459	8.825743	5	5
AT2G26590	-0.143611	0.020859	0.712457	7.456482	7.600093	5	5
AT2G29690	-0.312656	0.020861	0.712457	5.001080	5.313736	5	5
AT3G21080	0.410637	0.020917	0.712457	3.331260	2.920623	5	5
AT5G52950	-0.406108	0.021013	0.712457	2.627050	3.033159	5	5
AT2G18410	0.360158	0.021098	0.712457	4.368318	4.008160	5	5
AT3G58710	0.336303	0.021153	0.712457	6.048128	5.711825	5	5
AT5G06600	-0.218236	0.021167	0.712457	6.456621	6.674856	5	5
AT5G28840	-0.303418	0.021223	0.712457	7.863366	8.166784	5	5
AT2G33870	0.169701	0.021233	0.712457	1.948377	1.778676	5	5
AT2G24590	-0.580196	0.021253	0.712457	5.133617	5.713813	5	5
AT3G21500	0.204840	0.021281	0.712457	2.993430	2.788591	5	5
AT3G14440	0.359274	0.021354	0.712457	2.362803	2.003529	5	5
AT5G12860	-0.346603	0.021356	0.712457	7.423355	7.769958	5	5
AT3G51850	-0.242412	0.021365	0.712457	6.176341	6.418753	5	5
AT5G58840	-0.217149	0.021481	0.712457	2.008101	2.225250	5	5
AT5G39700	-0.094147	0.021643	0.712457	1.814797	1.908944	5	5
AT1G60260	0.591537	0.021645	0.712457	4.894788	4.303251	5	5
AT1G75020	0.531797	0.021698	0.712457	7.013634	6.481837	5	5
AT3G07420	0.310998	0.021704	0.712457	3.615932	3.304933	5	5
AT1G08100	0.244106	0.021710	0.712457	2.671741	2.427635	5	5
AT5G44700	0.180181	0.021723	0.712457	1.978950	1.798769	5	5
AT2G01110	-0.211878	0.021735	0.712457	4.825396	5.037274	5	5
AT4G03480	-0.190864	0.021767	0.712457	2.187526	2.378389	5	5
AT4G39480	0.143431	0.021785	0.712457	2.179846	2.036415	5	5
AT3G51150	-0.160289	0.021807	0.712457	2.622985	2.783274	5	5
AT2G27470	-0.354616	0.021815	0.712457	3.929552	4.284168	5	5
AT2G38730	-0.336797	0.021837	0.712457	5.303709	5.640505	5	5
AT4G14090	-1.573664	0.021897	0.712457	5.463836	7.037500	5	5
AT2G25090	0.206685	0.021900	0.712457	2.502030	2.295345	5	5
AT4G02600	0.323110	0.021947	0.712457	6.127844	5.804734	5	5
AT3G42310	-0.184520	0.022005	0.712457	1.798677	1.983196	5	5
AT2G38100	-0.159692	0.022017	0.712457	1.987502	2.147194	5	5
AT3G23620	-0.378184	0.022071	0.712457	6.833498	7.211682	5	5
AT3G13210	-0.245568	0.022072	0.712457	2.514331	2.759899	5	5
AT4G03440	0.278618	0.022103	0.712457	2.680674	2.402057	5	5
AT2G42070	-0.232059	0.022103	0.712457	4.768635	5.000694	5	5
AT4G27300	0.659088	0.022111	0.712457	4.111758	3.452670	5	5
AT2G35470	0.253846	0.022140	0.712457	7.632235	7.378388	5	5
AT5G08300	-0.157426	0.022161	0.712457	8.722078	8.879504	5	5
AT1G58030	0.275959	0.022238	0.712457	6.567439	6.291480	5	5
AT3G06420	0.301203	0.022253	0.712457	4.595470	4.294268	5	5
AT4G10470	-0.396595	0.022312	0.712457	2.858473	3.255068	5	5
AT5G46070	-0.230384	0.022430	0.712457	5.642522	5.872906	5	5
AT5G37630	-0.351150	0.022455	0.712457	3.923104	4.274254	5	5
AT5G51120	-0.303817	0.022501	0.712457	5.779408	6.083225	5	5
AT1G52800	0.169496	0.022528	0.712457	2.024656	1.855160	5	5
AT1G34150	0.311803	0.022587	0.712457	6.168707	5.856904	5	5
AT2G02570	-0.447801	0.022590	0.712457	5.046557	5.494359	5	5
AT5G38820	-0.237196	0.022605	0.712457	2.801419	3.038615	5	5
AT1G04900	0.173347	0.022620	0.712457	5.274743	5.101396	5	5
AT3G46290	-0.433577	0.022658	0.712457	3.729160	4.162738	5	5
AT4G35685	-0.465098	0.022667	0.712457	4.320623	4.785722	5	5
AT2G39220	-0.233879	0.022685	0.712457	8.559979	8.793858	5	5
AT5G62730	0.126750	0.022694	0.712457	2.292099	2.165349	5	5
AT2G37880	0.256264	0.022717	0.712457	3.282004	3.025741	5	5
AT5G41970	-0.216788	0.022725	0.712457	7.094032	7.310820	5	5
AT4G15430	-0.397282	0.022741	0.712457	4.071135	4.468417	5	5
AT1G43190	-0.254984	0.022793	0.712457	6.880159	7.135143	5	5
AT5G10930	-0.409160	0.022801	0.712457	4.034428	4.443588	5	5
AT2G32900	0.213169	0.022814	0.712457	5.476465	5.263297	5	5
AT2G37500	-0.331599	0.022836	0.712457	6.191132	6.522731	5	5
AT3G42880	0.190712	0.022934	0.712457	2.126666	1.935954	5	5
AT3G52460	0.227111	0.022989	0.712457	2.503277	2.276166	5	5
AT5G67470	-0.262004	0.022993	0.712457	6.820226	7.082229	5	5
AT3G18690	0.938968	0.023055	0.712457	7.425850	6.486882	5	5
AT4G22840	0.130389	0.023056	0.712457	3.644653	3.514264	5	5
AT4G11670	0.164188	0.023064	0.712457	5.166419	5.002231	5	5
AT3G19230	0.134485	0.023116	0.712457	2.500207	2.365723	5	5
AT4G14385	0.185701	0.023176	0.712457	6.669024	6.483323	5	5
AT4G36680	-0.262791	0.023213	0.712457	6.276117	6.538908	5	5
AT2G40750	0.747793	0.023232	0.712457	7.000847	6.253054	5	5
AT1G28480	1.530279	0.023236	0.712457	5.876012	4.345733	5	5
AT1G09280	0.289864	0.023266	0.712457	7.397928	7.108064	5	5
AT4G37080	0.196990	0.023273	0.712457	6.215881	6.018890	5	5
AT3G26160	-0.271735	0.023309	0.712457	1.959780	2.231515	5	5
AT2G20890	-0.180083	0.023313	0.712457	7.718376	7.898459	5	5
AT2G36310	-0.362497	0.023331	0.712457	6.242011	6.604509	5	5
AT3G56910	-0.182000	0.023369	0.712457	8.652021	8.834022	5	5
AT3G10920	-0.299093	0.023379	0.712457	9.179369	9.478461	5	5
AT4G23040	-0.179479	0.023420	0.712457	4.171721	4.351200	5	5
AT3G58510	-0.418041	0.023464	0.712457	6.759240	7.177281	5	5
AT1G04590	-0.261010	0.023472	0.712457	5.926991	6.188001	5	5
AT5G15610	-0.173651	0.023484	0.712457	7.213847	7.387498	5	5
AT2G40660	-0.260465	0.023540	0.712457	7.050652	7.311117	5	5
AT5G06660	-0.281153	0.023561	0.712457	6.774746	7.055899	5	5
AT1G79550	-0.186354	0.023573	0.712457	10.556168	10.742522	5	5
AT3G09890	-0.222263	0.023574	0.712457	5.763501	5.985764	5	5
AT3G10490	-0.603318	0.023654	0.712457	2.610378	3.213696	5	5
AT5G20300	-0.384732	0.023743	0.712457	5.113780	5.498512	5	5
AT4G32460	0.406339	0.023759	0.712457	5.114111	4.707771	5	5
AT5G09995	-0.218927	0.023782	0.712457	4.822740	5.041667	5	5
AT5G67520	0.318001	0.023823	0.712457	3.927880	3.609879	5	5
AT3G02760	-0.290116	0.023835	0.712457	5.992337	6.282453	5	5
AT5G16760	-0.303709	0.023859	0.712457	6.762988	7.066697	5	5
AT5G53860	-0.165265	0.023864	0.712457	6.394010	6.559276	5	5
AT1G16720	-0.350134	0.023877	0.712457	6.333829	6.683963	5	5
AT3G11250	-0.205722	0.023881	0.712457	6.576217	6.781939	5	5
AT3G62030	-0.226629	0.023885	0.712457	9.236176	9.462805	5	5
AT3G25500	-0.313766	0.023904	0.712457	6.852050	7.165816	5	5
AT4G27030	-0.474884	0.023917	0.712457	2.567087	3.041971	5	5
AT1G14345	-0.286202	0.023973	0.712457	6.356899	6.643101	5	5
AT1G53890	0.561272	0.023978	0.712457	2.828421	2.267149	5	5
AT3G02730	-0.393516	0.023988	0.712457	6.577461	6.970977	5	5
AT4G29020	-0.479609	0.024012	0.712457	4.186481	4.666090	5	5
AT4G35260	-0.323445	0.024023	0.712457	7.623735	7.947180	5	5
AT2G38480	-0.302991	0.024025	0.712457	3.712862	4.015854	5	5
AT3G52480	0.595747	0.024039	0.712457	3.517846	2.922100	5	5
AT4G34340	-0.173170	0.024044	0.712457	4.670699	4.843869	5	5
AT3G23210	-0.271533	0.024049	0.712457	5.755926	6.027459	5	5
AT4G10520	-0.135498	0.024058	0.712457	1.902012	2.037510	5	5
AT5G42200	0.857705	0.024071	0.712457	6.582275	5.724570	5	5
AT3G15090	-0.449286	0.024082	0.712457	4.917126	5.366412	5	5
AT1G77740	-0.238241	0.024083	0.712457	5.053145	5.291386	5	5
AT5G08630	-0.442175	0.024169	0.712457	3.819662	4.261837	5	5
AT4G31140	-0.303619	0.024210	0.712457	5.340808	5.644427	5	5
AT3G29110	-0.163926	0.024295	0.712457	2.057524	2.221450	5	5
AT1G12470	-0.177164	0.024353	0.712457	5.619464	5.796628	5	5
AT1G65850	-0.231937	0.024380	0.712457	1.911391	2.143328	5	5
AT5G60590	-0.329985	0.024385	0.712457	3.612541	3.942526	5	5
AT3G13450	0.159468	0.024399	0.712457	5.153732	4.994265	5	5
AT3G17611	-0.377556	0.024408	0.712457	4.010118	4.387674	5	5
AT3G55400	-0.210514	0.024548	0.712457	4.575858	4.786372	5	5
AT2G47910	-0.355370	0.024564	0.712457	4.114167	4.469537	5	5
AT5G59160	-0.263174	0.024702	0.712457	8.053897	8.317071	5	5
AT4G28150	0.416164	0.024720	0.712457	2.945546	2.529382	5	5
AT3G02380	-0.781767	0.024735	0.712457	4.331997	5.113764	5	5
AT1G35310	0.344995	0.024741	0.712457	2.601241	2.256246	5	5
AT5G62020	0.629187	0.024752	0.712457	6.096907	5.467720	5	5
AT4G25130	-0.310575	0.024793	0.712457	6.683988	6.994563	5	5
AT1G09270	-0.274987	0.024902	0.712457	6.071796	6.346784	5	5
AT4G16670	0.435716	0.024937	0.712457	3.725612	3.289896	5	5
AT2G42760	1.117254	0.024998	0.712457	8.885462	7.768208	5	5
AT5G16050	-0.258595	0.025000	0.712457	8.789386	9.047980	5	5
AT5G19400	-0.268148	0.025082	0.712457	3.732271	4.000419	5	5
AT5G45420	-0.334179	0.025148	0.712457	5.232866	5.567045	5	5
AT3G48010	0.179138	0.025222	0.712457	1.966778	1.787641	5	5
AT2G24240	0.374050	0.025238	0.712457	3.605707	3.231656	5	5
